unode dx dy f11 f12 f21 f22
11642 0.0609352 0.245182 0.826404 0.667514 -0.241868 1.01677
11643 0.0497252 0.145065 0.835573 0.670963 -0.166394 1.05639
11644 0.0453573 0.228705 0.822814 0.694671 -0.247449 1.04866
11645 0.0462042 0.115762 0.824252 0.691531 -0.155525 1.08218
11646 0.0768195 0.201624 0.799412 0.68262 -0.227425 1.06012
11647 0.0472141 0.129252 0.815258 0.702517 -0.16927 1.08147
11648 -0.126145 -0.0479959 0.817457 0.686269 -0.127494 1.09215
11649 -0.118684 -0.0378108 0.786361 0.676075 -0.251379 1.07902
11650 -0.131532 -0.0399047 0.793786 0.693965 -0.135369 1.07977
11651 -0.177567 -0.0468861 0.773401 0.759462 -0.28084 1.09409
11652 -0.175879 -0.0319154 0.778693 0.75686 -0.145356 1.06782
11653 -0.150862 -0.0838388 0.748622 0.723124 -0.309124 1.14928
11654 -0.142151 -0.053117 0.743346 0.711252 -0.162823 1.09781
11655 -0.140372 -0.0388264 0.706059 0.711364 -0.323328 1.08852
11656 -0.16054 -0.308498 0.639488 0.745137 -0.318148 1.46833
11657 -0.244755 -0.0946242 0.618397 0.86538 -0.268056 1.16257
11658 -0.184466 -0.0234507 0.510358 0.792138 -0.619995 1.10022
11659 -0.141652 0.00247609 0.753258 0.703758 -0.185103 1.01243
11660 -0.171869 -0.0380557 0.779654 0.743167 -0.308364 1.08532
11661 -0.108781 -0.0835772 0.775665 0.654785 -0.147239 1.12706
11662 -0.103231 -0.0694237 0.765151 0.648685 -0.231533 1.11953
11663 -0.086054 -0.0281918 0.805853 0.618038 -0.216069 1.05885
11664 -0.11065 0.0136155 0.808399 0.652303 -0.27657 1.01029
11665 -0.108006 0.0278363 0.839574 0.642918 -0.262101 0.987628
11666 -0.127855 0.0557904 0.853114 0.668331 -0.280775 0.951924
11667 -0.155358 0.0787657 0.889618 0.699569 -0.262879 0.915976
11668 -0.173152 0.0915644 0.905816 0.721127 -0.260222 0.897418
11669 -0.184302 0.0976053 0.941607 0.728753 -0.22767 0.881511
11670 -0.192749 0.104327 0.973609 0.733017 -0.231791 0.873035
11671 -0.20584 0.103855 0.994142 0.746318 -0.194343 0.86445
11672 -0.230152 0.112602 1.0228 0.773121 -0.177582 0.847819
11673 -0.260668 0.123708 1.06427 0.804888 -0.148803 0.824426
11674 -0.287501 0.135666 1.11228 0.829155 -0.136138 0.804046
11675 -0.308266 0.147046 1.15322 0.846371 -0.120646 0.783541
11676 -0.319251 0.150534 1.18875 0.851025 -0.108171 0.77495
11677 -0.312829 0.152639 1.19006 0.84151 -0.109151 0.772328
11678 -0.319541 0.167625 1.19568 0.849098 -0.113014 0.752509
11679 -0.318584 0.168663 1.20058 0.846097 -0.107948 0.749325
11680 -0.332967 0.175207 1.21638 0.860808 -0.126189 0.746477
11681 -0.346387 0.179737 1.19934 0.885612 -0.11989 0.73784
11682 -0.357727 0.19524 1.22941 0.890419 -0.150687 0.727423
11683 -0.350755 0.175828 1.16808 0.90358 -0.158862 0.757661
11684 -0.33216 0.270732 1.134 0.890703 -0.290258 0.675364
11685 -0.234013 -0.0608521 0.99038 0.809873 -0.078378 1.05696
11686 -0.0594576 -0.097266 0.878311 0.610337 -0.0470934 1.09562
11687 -0.0972068 -0.136329 0.909139 0.650356 -0.0721555 1.16116
11688 0.00717424 -0.170082 0.795169 0.552664 -0.0493676 1.19869
11689 -0.0856124 -0.266862 0.810725 0.676136 0.0353844 1.29686
11690 0.0930594 -0.194634 0.975254 0.349827 0.307468 1.07124
11691 -0.0384628 -0.470546 0.860537 0.588468 0.306554 1.45977
11692 0.0196578 -0.548561 0.841444 0.515858 0.450811 1.50061
11693 0.00216442 -0.676613 0.769684 0.575453 0.4452 1.68333
11694 0.0617829 -0.460486 0.936523 0.407871 0.639241 1.28278
11695 -0.122454 -0.35949 1.33475 0.464099 0.906519 1.00564
11696 -0.334068 -0.197799 1.71889 0.561321 0.790538 0.839115
11697 -0.266764 -0.214939 1.65396 0.500366 0.863369 0.823628
11698 -0.0912527 -0.16485 1.17842 0.513218 0.513434 0.943593
11699 -0.160069 -0.186941 0.583974 0.941108 -0.103081 1.31789
11700 -0.54345 -0.56022 0.962299 1.265 0.320764 1.6015
11701 -0.568601 -0.351663 1.41845 1.03729 0.649169 1.11854
11702 -0.470963 -0.331924 1.32752 0.953886 0.559549 1.14358
11703 -0.439746 -0.150381 1.30481 0.923156 0.354144 1.01086
11704 -0.441961 -0.125809 1.30091 0.929028 0.354862 0.975849
11705 -0.387067 -0.121351 1.24888 0.884408 0.318541 0.992054
11706 -0.419567 -0.0564516 1.27967 0.911064 0.273928 0.928882
11707 -0.396364 -0.0441124 1.24275 0.902663 0.242208 0.932077
11708 -0.399402 0.0033852 1.2691 0.890075 0.189143 0.899931
11709 -0.34324 0.0268393 1.20838 0.851588 0.12696 0.908357
11710 -0.27683 0.0642189 1.13772 0.805829 0.0441297 0.911666
11711 -0.28872 0.115412 1.09182 0.85418 -0.0340128 0.893399
11712 -0.303927 0.166652 1.05224 0.903 -0.0956344 0.864287
11713 -0.341634 0.20009 1.02257 0.977072 -0.132313 0.843316
11714 -0.337558 0.240911 0.9952 0.991028 -0.169967 0.812928
11715 -0.360252 0.247939 0.997142 1.02161 -0.17525 0.80692
11716 -0.340553 0.268956 0.987776 1.00085 -0.205678 0.799852
11717 -0.352816 0.265787 0.995762 1.01222 -0.202224 0.801762
11718 -0.319794 0.271351 0.977565 0.97971 -0.213172 0.802281
11719 -0.336087 0.27017 0.988696 0.994122 -0.209506 0.801148
11720 -0.317203 0.277384 0.984605 0.970854 -0.213586 0.794153
11721 -0.344016 0.278059 1.00638 0.991344 -0.210229 0.790573
11722 -0.318469 0.27995 0.998131 0.962143 -0.213599 0.790616
11723 -0.350055 0.281107 1.01668 0.991455 -0.20406 0.78121
11724 -0.336849 0.282802 1.015 0.974366 -0.2077 0.781806
11725 -0.356577 0.278911 1.03666 0.983989 -0.198402 0.779493
11726 -0.339507 0.278584 1.0347 0.961698 -0.195859 0.777797
11727 -0.359569 0.269083 1.06502 0.963766 -0.18469 0.781604
11728 -0.342223 0.262477 1.06596 0.938464 -0.181699 0.788266
11729 -0.343192 0.245256 1.06986 0.936338 -0.165605 0.798322
11730 -0.332895 0.225269 1.06537 0.925948 -0.147962 0.810606
11731 -0.331433 0.202311 1.07223 0.91765 -0.128525 0.825258
11732 -0.330771 0.193772 1.07386 0.91511 -0.123921 0.833048
11733 -0.339252 0.16605 1.07967 0.921615 -0.0972272 0.84721
11734 -0.347215 0.155387 1.08521 0.927614 -0.0878975 0.853445
11735 -0.332771 0.10544 1.08578 0.906731 -0.0484344 0.886226
11736 -0.316006 0.0693644 1.08715 0.88183 -0.0249865 0.914404
11737 -0.327165 0.0334641 1.10681 0.878383 0.0162195 0.924904
11738 -0.325087 -0.036996 1.12607 0.856456 0.0845028 0.956866
11739 -0.39513 -0.153395 1.20081 0.880656 0.20623 0.999782
11740 -0.446227 -0.189263 1.21658 0.936764 0.252692 1.00359
11741 -0.42675 -0.268595 1.24257 0.883115 0.341452 1.02525
11742 -0.400574 -0.225228 1.24835 0.840269 0.309325 0.997367
11743 -0.187037 -0.275132 1.10612 0.688119 0.345929 1.02978
11744 -0.301427 -0.275979 1.02882 0.930781 0.232885 1.14973
11745 -0.465082 -0.135635 0.987166 1.20467 0.0423852 1.15404
11746 -0.350816 -0.350231 0.955412 1.07762 0.218581 1.26688
11747 -0.471809 -0.355719 1.05189 1.14346 0.261199 1.22833
11748 -0.18232 -0.498366 0.979466 0.815268 0.369652 1.31088
11749 -0.226664 -0.474471 1.01621 0.837017 0.363652 1.28364
11750 -0.314801 -0.556585 1.06 0.912373 0.444815 1.30858
11751 -0.371753 -0.396316 1.09956 0.948021 0.340817 1.20024
11752 -0.243196 -0.525436 1.04454 0.82976 0.429904 1.28092
11753 -0.214309 -0.403467 1.03792 0.796592 0.341296 1.21096
11754 -0.219957 -0.458512 1.03765 0.804899 0.362867 1.26356
11755 -0.169183 -0.310042 1.00128 0.776027 0.253038 1.18304
11756 -0.11927 -0.36901 0.977972 0.733387 0.291818 1.22032
11757 -0.0723168 -0.180051 0.945354 0.706176 0.126546 1.15133
11758 -0.0573631 -0.239858 0.936499 0.695845 0.175537 1.17662
11759 -0.0303831 -0.0803245 0.908638 0.691802 0.0172818 1.14436
11760 -0.0188251 -0.102158 0.903112 0.682266 0.0572942 1.12605
11761 0.0208681 0.0482313 0.869494 0.668075 -0.0864785 1.09234
11762 0.0139864 0.0081375 0.88556 0.657698 -0.0448085 1.09677
11763 0.0701311 0.107865 0.846381 0.628036 -0.139545 1.07587
11764 0.0752806 0.113891 0.842813 0.625402 -0.126326 1.05052
11765 0.0503864 0.16763 0.842039 0.661373 -0.184045 1.04895
11766 0.0666952 0.175142 0.844987 0.634654 -0.181744 1.03538
11767 0.070596 0.155219 0.844265 0.630199 -0.181997 1.06387
11768 0.0617139 0.187281 0.844101 0.642835 -0.207627 1.05242
11769 0.0723666 0.169695 0.833805 0.641488 -0.188417 1.05168
11770 0.060085 0.166892 0.83992 0.650578 -0.205106 1.07787
11771 0.081479 0.200548 0.826506 0.638558 -0.198847 1.02221
11772 0.0860284 0.162759 0.826856 0.631649 -0.205765 1.08456
11773 0.0818968 0.168205 0.824255 0.641062 -0.178845 1.04033
11774 0.0589936 0.140576 0.832327 0.662068 -0.173017 1.0705
11775 0.0935328 0.176718 0.79979 0.658793 -0.218833 1.08393
11776 -0.0923185 -0.0553935 0.827359 0.638906 -0.131549 1.10271
11777 -0.105323 -0.0213765 0.803537 0.657128 -0.23659 1.05581
11778 -0.103808 -0.058963 0.815021 0.654925 -0.100816 1.10594
11779 -0.0907102 -0.0325684 0.782454 0.637546 -0.292 1.0745
11780 -0.142056 -0.0691133 0.808544 0.708027 -0.0668042 1.11693
11781 -0.147686 -0.04667 0.770644 0.717624 -0.322132 1.09772
11782 -0.162789 -0.158971 0.775482 0.738257 -0.0513886 1.23843
11783 -0.219437 0.0447675 0.788074 0.815797 -0.392069 0.977918
11784 -0.257077 -0.182783 0.687432 0.876131 -0.224739 1.28216
11785 -0.220434 0.114193 0.654655 0.827874 -0.421398 0.886615
11786 -0.141435 -0.0643601 0.588181 0.725088 -0.634821 1.15749
11787 -0.167562 -0.182954 0.598116 0.76014 -0.133019 1.26616
11788 -0.121869 -0.0320973 0.63517 0.692366 -0.33687 1.0814
11789 -0.144622 -0.0927563 0.748421 0.708728 -0.220849 1.15066
11790 -0.132204 0.0204118 0.772244 0.687957 -0.340614 1.01053
11791 -0.183425 0.0488843 0.820945 0.751624 -0.26369 0.959036
11792 -0.188594 0.0881079 0.842603 0.755084 -0.337751 0.916975
11793 -0.203445 0.0700953 0.86289 0.772029 -0.276536 0.93123
11794 -0.187039 0.100713 0.872752 0.747263 -0.326608 0.898076
11795 -0.209897 0.102184 0.914335 0.770591 -0.280576 0.886941
11796 -0.205919 0.122121 0.914619 0.764926 -0.291155 0.861423
11797 -0.231648 0.12372 0.968339 0.788704 -0.245743 0.849207
11798 -0.242041 0.140832 0.977358 0.801001 -0.243899 0.824938
11799 -0.272146 0.144419 1.02324 0.831633 -0.207604 0.811111
11800 -0.285956 0.164069 1.05327 0.843138 -0.211924 0.784874
11801 -0.309598 0.154171 1.10113 0.863224 -0.172515 0.788308
11802 -0.310438 0.157761 1.11836 0.85957 -0.157246 0.779078
11803 -0.323708 0.151316 1.15311 0.868008 -0.125186 0.77888
11804 -0.315383 0.156539 1.16558 0.852757 -0.113103 0.768029
11805 -0.292527 0.151261 1.18553 0.814834 -0.107699 0.77373
11806 -0.286594 0.165026 1.19462 0.803697 -0.130507 0.761798
11807 -0.320766 0.172579 1.22531 0.841031 -0.114036 0.745894
11808 -0.305348 0.177998 1.20748 0.825693 -0.120689 0.740591
11809 -0.334706 0.197176 1.20251 0.868344 -0.134267 0.718668
11810 -0.275446 0.178528 1.14419 0.807283 -0.12996 0.742958
11811 -0.297379 0.23518 1.13272 0.842711 -0.208104 0.693342
11812 -0.171913 -0.108982 1.02073 0.711063 0.081496 1.06017
11813 -0.0195179 -0.183318 0.808058 0.583542 0.0641687 1.17098
11814 -0.104464 -0.177694 0.816432 0.6984 -0.0825718 1.22275
11815 0.00127568 -0.198118 0.805146 0.555769 -0.00740118 1.2196
11816 -0.0404266 -0.238409 0.850792 0.594186 0.0073952 1.26941
11817 -0.00515614 -0.295325 0.822708 0.557049 0.0944503 1.30982
11818 0.0247023 -0.404939 0.842184 0.506563 0.245897 1.39389
11819 0.179844 -0.308372 0.896039 0.265825 0.415695 1.18097
11820 0.0281517 -0.621173 0.946165 0.452726 0.698357 1.48212
11821 -0.162536 -0.555285 0.879194 0.750472 0.452225 1.50957
11822 -0.0568415 -0.365719 0.826197 0.630026 0.256043 1.34364
11823 -0.344871 -0.299232 1.42763 0.726282 0.689578 1.03246
11824 -0.237603 -0.230256 1.60578 0.485794 0.884607 0.83539
11825 -0.306264 -0.216928 1.6278 0.569619 0.758425 0.882798
11826 -0.35704 -0.328253 1.68605 0.607695 0.91035 0.955323
11827 -0.162199 0.0114689 1.06591 0.677422 0.164097 0.892441
11828 -0.289693 -0.17688 0.725994 1.0461 0.0687926 1.2085
11829 -0.531526 -0.514441 1.21707 1.10175 0.574516 1.3889
11830 -0.438309 -0.179478 1.29766 0.925385 0.406005 1.02074
11831 -0.51051 -0.138838 1.35941 0.989237 0.354843 0.994105
11832 -0.414123 -0.123044 1.28431 0.900489 0.344538 0.978338
11833 -0.453283 -0.0538111 1.30094 0.945134 0.253227 0.938314
11834 -0.464968 -0.0927166 1.30736 0.957291 0.299366 0.963598
11835 -0.492096 -0.0126792 1.27558 1.01542 0.199842 0.915474
11836 -0.541332 -0.0392785 1.27922 1.0816 0.207817 0.947363
11837 -0.435933 0.0437519 1.18011 1.00008 0.0991098 0.903349
11838 -0.412474 0.100883 1.1456 0.990657 0.0266184 0.872319
11839 -0.453762 0.169679 1.09436 1.08289 -0.0631234 0.837586
11840 -0.437629 0.21128 1.07359 1.07486 -0.111189 0.812913
11841 -0.396271 0.245284 1.02999 1.04784 -0.160416 0.800178
11842 -0.376724 0.249358 1.01587 1.03072 -0.174073 0.80425
11843 -0.281621 0.251498 0.989689 0.91731 -0.200656 0.820529
11844 -0.296421 0.250656 0.997432 0.932261 -0.195162 0.817656
11845 -0.307543 0.272272 0.987042 0.955488 -0.216599 0.803587
11846 -0.321668 0.266609 1.00027 0.965177 -0.209423 0.806041
11847 -0.280674 0.272556 0.981675 0.922416 -0.219568 0.805552
11848 -0.316129 0.267197 1.0027 0.955489 -0.208547 0.804432
11849 -0.312493 0.286041 0.988915 0.961341 -0.221413 0.788361
11850 -0.324149 0.274196 1.01533 0.95648 -0.211814 0.797172
11851 -0.302184 0.282362 1.00091 0.937653 -0.215344 0.788684
11852 -0.313008 0.265191 1.0243 0.933597 -0.195832 0.796525
11853 -0.293211 0.266172 1.01847 0.911007 -0.199581 0.798286
11854 -0.328307 0.256902 1.05667 0.927574 -0.185903 0.799652
11855 -0.307872 0.252256 1.03024 0.921765 -0.178832 0.800107
11856 -0.315786 0.236522 1.04028 0.924154 -0.165327 0.810267
11857 -0.293076 0.213325 1.03884 0.893946 -0.151321 0.830316
11858 -0.294532 0.196787 1.05041 0.885763 -0.13405 0.83796
11859 -0.31051 0.190186 1.07213 0.888556 -0.126314 0.840233
11860 -0.297135 0.17337 1.07048 0.871371 -0.112963 0.851495
11861 -0.282814 0.148484 1.07514 0.847131 -0.0922364 0.867163
11862 -0.255202 0.115727 1.06854 0.814742 -0.0653115 0.887754
11863 -0.247137 0.0790052 1.07413 0.798237 -0.0351476 0.910567
11864 -0.264479 0.0497621 1.08189 0.815025 -0.00285429 0.920466
11865 -0.313543 -0.0281318 1.11329 0.853049 0.0683021 0.960326
11866 -0.358422 -0.103308 1.15301 0.876693 0.146069 0.989131
11867 -0.341052 -0.173233 1.16641 0.839183 0.222056 1.01164
11868 -0.320325 -0.241255 1.20486 0.771983 0.304425 1.02439
11869 -0.369043 -0.265693 1.24242 0.801953 0.338658 1.02394
11870 -0.340836 -0.309234 1.21499 0.790521 0.363466 1.05936
11871 -0.40363 -0.312528 1.29215 0.798382 0.376093 1.05097
11872 -0.241584 -0.320068 1.11339 0.758074 0.314346 1.12517
11873 -0.153504 -0.21064 0.970366 0.785147 0.104163 1.1935
11874 -0.0892559 -0.464127 0.929639 0.738879 0.335322 1.30037
11875 -0.261338 -0.428427 0.987879 0.915989 0.293837 1.29526
11876 -0.363746 -0.310343 1.07352 0.965718 0.266734 1.16045
11877 -0.30658 -0.55056 1.04496 0.917414 0.441737 1.30364
11878 -0.164106 -0.411611 1.00452 0.763989 0.347369 1.21428
11879 -0.259524 -0.567401 1.05216 0.843642 0.461195 1.30419
11880 -0.286696 -0.396252 1.06605 0.865789 0.33547 1.20757
11881 -0.19588 -0.533016 1.01026 0.802874 0.408392 1.31499
11882 -0.133442 -0.327342 0.987585 0.742018 0.280939 1.17503
11883 -0.120478 -0.346957 0.969393 0.745115 0.257611 1.22952
11884 -0.115128 -0.273857 0.971636 0.735041 0.215441 1.17729
11885 -0.051242 -0.258054 0.921689 0.705129 0.15828 1.2226
11886 -0.0255506 -0.139635 0.914923 0.677468 0.102681 1.12418
11887 -0.00613168 -0.112538 0.901743 0.666272 0.0331554 1.16989
11888 0.0294063 -0.0632383 0.886187 0.635638 0.0250546 1.11119
11889 0.0484467 0.0153262 0.866774 0.63288 -0.0769222 1.12642
11890 0.0626409 -0.0244207 0.857808 0.624198 -0.0307008 1.1247
11891 0.0599134 0.149258 0.852931 0.634124 -0.172128 1.05884
11892 0.0510635 0.0354611 0.870066 0.6249 -0.0918219 1.11645
11893 0.117967 0.205816 0.834743 0.576538 -0.218484 1.03972
11894 0.0927928 0.114524 0.848132 0.594483 -0.143093 1.07055
11895 0.107217 0.229843 0.82539 0.60365 -0.234331 1.02754
11896 0.0806008 0.144948 0.843437 0.617324 -0.170266 1.06256
11897 0.101454 0.186632 0.835328 0.598903 -0.194956 1.03659
11898 0.0846198 0.169099 0.840318 0.615719 -0.204528 1.07376
11899 0.0822361 0.165044 0.840148 0.619217 -0.176888 1.04239
11900 0.0787404 0.177112 0.829694 0.638153 -0.205732 1.06438
11901 0.0848418 0.138446 0.825936 0.634731 -0.172485 1.07315
11902 0.098275 0.160681 0.814938 0.631093 -0.188543 1.06412
11903 0.0967035 0.154966 0.815749 0.632209 -0.191339 1.07588
11904 -0.0574679 -0.0298456 0.810238 0.590811 -0.190729 1.06727
11905 -0.0819265 -0.070502 0.82088 0.624423 -0.162548 1.12318
11906 -0.0811958 -0.0172343 0.823816 0.623415 -0.17164 1.04992
11907 -0.119244 -0.0896362 0.813469 0.675886 -0.195926 1.15013
11908 -0.0825001 -0.0302917 0.804916 0.625809 -0.164001 1.06763
11909 -0.0894603 -0.107484 0.811292 0.634799 -0.196895 1.17485
11910 -0.127463 -0.0661046 0.752886 0.690934 -0.217781 1.11994
11911 -0.0998425 -0.0994838 0.76597 0.65165 -0.149536 1.15981
11912 -0.101621 -0.10639 0.719114 0.657983 -0.464746 1.196
11913 -0.0709869 -0.0933972 0.653499 0.62163 -0.287984 1.16152
11914 -0.0487484 -0.372044 0.637147 0.592454 -0.140402 1.53
11915 -0.17598 0.0255889 0.585768 0.773178 -0.506624 1.02401
11916 -0.209629 -0.0434977 0.75453 0.797975 -0.320454 1.09566
11917 -0.237243 0.0863796 0.744547 0.837251 -0.401982 0.928362
11918 -0.246551 0.0707623 0.757347 0.848088 -0.304156 0.935363
11919 -0.234504 0.0991263 0.811153 0.82339 -0.329148 0.900329
11920 -0.197534 0.0844794 0.864708 0.76356 -0.320933 0.91895
11921 -0.206996 0.107095 0.86739 0.77611 -0.32053 0.887922
11922 -0.243188 0.136199 0.88135 0.823239 -0.310285 0.845827
11923 -0.263267 0.15166 0.898488 0.847467 -0.298965 0.822398
11924 -0.27126 0.154954 0.938167 0.850079 -0.283803 0.814495
11925 -0.266859 0.159625 0.963909 0.838361 -0.277435 0.806786
11926 -0.281307 0.16226 0.992261 0.851694 -0.249913 0.796731
11927 -0.280631 0.15888 1.02324 0.843316 -0.231423 0.79699
11928 -0.2762 0.143037 1.0662 0.826284 -0.185714 0.807109
11929 -0.265848 0.153701 1.09872 0.80344 -0.192403 0.794262
11930 -0.263102 0.143659 1.1363 0.789207 -0.147234 0.795673
11931 -0.255609 0.146326 1.16846 0.769672 -0.135453 0.78867
11932 -0.264451 0.136904 1.17786 0.779073 -0.102651 0.791874
11933 -0.26326 0.164045 1.15899 0.783367 -0.129992 0.762855
11934 -0.335807 0.191097 1.18576 0.874872 -0.135235 0.727251
11935 -0.330027 0.18463 1.20334 0.861221 -0.121243 0.731622
11936 -0.311694 0.178005 1.20085 0.836822 -0.130564 0.743999
11937 -0.274052 0.165643 1.19127 0.788239 -0.118165 0.756661
11938 -0.276577 0.165703 1.20855 0.78562 -0.15663 0.770212
11939 -0.0875264 -0.093414 1.00555 0.600422 0.0985252 1.03233
11940 -0.0224566 -0.230442 0.906642 0.548699 0.181682 1.18962
11941 -0.0750647 -0.17012 0.946488 0.605518 0.0780807 1.14726
11942 0.0160875 -0.156103 0.766599 0.55264 -0.0175892 1.16638
11943 -0.0905226 -0.263678 0.756072 0.704181 -0.0342037 1.32177
11944 -0.0283003 -0.28425 0.731826 0.628792 0.0062864 1.33274
11945 -0.00722925 -0.41447 0.801285 0.569687 0.192204 1.43114
11946 -0.0157736 -0.48949 0.787382 0.587443 0.277139 1.49624
11947 -0.0450156 -0.542105 0.841257 0.602847 0.383218 1.52012
11948 0.0779971 -0.235992 0.925938 0.394126 0.38909 1.09659
11949 -0.337745 -0.544219 1.34819 0.763933 0.827507 1.31063
11950 -0.235111 -0.220792 0.813412 0.884677 0.0802816 1.23131
11951 -0.105267 -0.173884 1.02503 0.600796 0.339429 1.03729
11952 -0.308512 -0.200676 1.53509 0.620506 0.665772 0.907977
11953 -0.245809 -0.266581 1.64805 0.475069 0.972372 0.837881
11954 -0.279237 -0.173587 1.50171 0.599828 0.61755 0.899413
11955 -0.239535 -0.155912 1.57149 0.506853 0.594147 0.887533
11956 -0.121933 -0.135549 1.0248 0.648168 0.335758 1.00327
11957 -0.304687 -0.145206 0.875709 0.984435 0.109733 1.14441
11958 -0.71278 -0.271142 1.40005 1.2445 0.375993 1.16444
11959 -0.467425 -0.127081 1.33679 0.942828 0.358565 0.975558
11960 -0.48554 -0.152024 1.36166 0.953256 0.373233 1.00107
11961 -0.499913 -0.0392257 1.32611 0.99423 0.25514 0.917093
11962 -0.43613 -0.0568596 1.27954 0.935737 0.261483 0.937754
11963 -0.353259 -0.0305015 1.24682 0.842244 0.221818 0.926337
11964 -0.4461 0.00314244 1.24053 0.973989 0.163722 0.917423
11965 -0.465508 0.061762 1.2283 1.00839 0.0811895 0.890266
11966 -0.455492 0.11235 1.17399 1.0303 0.00951303 0.86799
11967 -0.435648 0.160052 1.12557 1.03535 -0.065982 0.852876
11968 -0.392215 0.183424 1.07467 1.01012 -0.102998 0.845937
11969 -0.372112 0.228933 1.04425 1.00344 -0.162662 0.824535
11970 -0.339167 0.232642 1.01294 0.980111 -0.166752 0.822296
11971 -0.333604 0.261625 1.00244 0.980064 -0.200608 0.806479
11972 -0.322583 0.258153 0.993087 0.971744 -0.198774 0.809967
11973 -0.322648 0.286343 0.994647 0.970738 -0.220654 0.787238
11974 -0.318792 0.277946 0.989748 0.969085 -0.212799 0.792999
11975 -0.313834 0.285796 0.989581 0.962446 -0.221321 0.788604
11976 -0.304413 0.279788 0.99815 0.942956 -0.21696 0.79355
11977 -0.305254 0.283604 0.996183 0.945664 -0.220239 0.79082
11978 -0.300917 0.277532 0.997728 0.938579 -0.210356 0.791394
11979 -0.295672 0.275055 1.00273 0.927417 -0.211137 0.795423
11980 -0.285214 0.259458 1.0048 0.911446 -0.199172 0.80718
11981 -0.291422 0.259881 1.0106 0.91534 -0.198364 0.80596
11982 -0.276019 0.238018 1.01191 0.893185 -0.176267 0.817628
11983 -0.275017 0.229746 1.02913 0.877381 -0.17386 0.827
11984 -0.259646 0.20803 1.03262 0.853321 -0.151889 0.8381
11985 -0.250387 0.198763 1.02713 0.845409 -0.144555 0.844502
11986 -0.251679 0.176742 1.04116 0.835009 -0.121841 0.854854
11987 -0.263783 0.160691 1.05131 0.842618 -0.113622 0.869624
11988 -0.264511 0.140218 1.05623 0.83907 -0.0902366 0.876758
